,State_Signal 1,Red_Signal 1,Green_Signal 1,Vehicles_Crossed_Signal 1,State_Signal 2,Red_Signal 2,Green_Signal 2,Vehicles_Crossed_Signal 2,State_Signal 3,Red_Signal 3,Green_Signal 3,Vehicles_Crossed_Signal 3,State_Signal 4,Red_Signal 4,Green_Signal 4,Vehicles_Crossed_Signal 4
1018,RED,7,20,552,RED,57,20,648,RED,82,20,169,GREEN,0,2,183
1019,RED,6,20,552,RED,56,20,648,RED,81,20,169,GREEN,0,1,183
1020,GREEN,0,20,552,RED,25,20,648,RED,75,20,169,RED,100,20,183
1021,GREEN,0,19,563,RED,24,20,648,RED,74,20,169,RED,99,20,183
1022,GREEN,0,18,569,RED,23,20,648,RED,73,20,169,RED,98,20,183
1023,GREEN,0,17,573,RED,22,20,648,RED,72,20,169,RED,97,20,183
1024,GREEN,0,16,577,RED,21,20,648,RED,71,20,169,RED,96,20,183
1025,GREEN,0,15,582,RED,20,20,648,RED,70,20,169,RED,95,20,183
1026,GREEN,0,14,587,RED,19,20,648,RED,69,20,169,RED,94,20,183
1027,GREEN,0,13,589,RED,18,20,648,RED,68,20,169,RED,93,20,183
1028,GREEN,0,12,592,RED,17,20,648,RED,67,20,169,RED,92,20,183
1029,GREEN,0,11,594,RED,16,20,648,RED,66,20,169,RED,91,20,183
1030,GREEN,0,10,594,RED,15,20,648,RED,65,20,169,RED,90,20,183
1031,GREEN,0,9,595,RED,14,20,648,RED,64,20,169,RED,89,20,183
1032,GREEN,0,8,595,RED,13,20,648,RED,63,20,169,RED,88,20,183
1033,GREEN,0,7,595,RED,12,20,648,RED,62,20,169,RED,87,20,183
1034,GREEN,0,6,595,RED,11,20,648,RED,61,20,169,RED,86,20,183
1035,GREEN,0,5,595,RED,10,20,648,RED,60,20,169,RED,85,20,183
1036,GREEN,0,4,595,RED,9,20,648,RED,59,20,169,RED,84,20,183
1037,GREEN,0,3,595,RED,8,20,648,RED,58,20,169,RED,83,20,183
1038,GREEN,0,2,595,RED,7,20,648,RED,57,20,169,RED,82,20,183
1039,GREEN,0,1,595,RED,6,20,648,RED,56,20,169,RED,81,20,183
1040,RED,100,20,596,GREEN,0,20,648,RED,25,20,169,RED,75,20,183
1041,RED,99,20,596,GREEN,0,19,658,RED,24,20,169,RED,74,20,183
1042,RED,98,20,596,GREEN,0,18,667,RED,23,20,169,RED,73,20,183
1043,RED,97,20,596,GREEN,0,17,674,RED,22,20,169,RED,72,20,183
1044,RED,96,20,596,GREEN,0,16,678,RED,21,20,169,RED,71,20,183
1045,RED,95,20,596,GREEN,0,15,682,RED,20,20,169,RED,70,20,183
1046,RED,94,20,596,GREEN,0,14,685,RED,19,20,169,RED,69,20,183
1047,RED,93,20,596,GREEN,0,13,687,RED,18,20,169,RED,68,20,183
1048,RED,92,20,596,GREEN,0,12,689,RED,17,20,169,RED,67,20,183
1049,RED,91,20,596,GREEN,0,11,692,RED,16,20,169,RED,66,20,183
1050,RED,90,20,596,GREEN,0,10,692,RED,15,20,169,RED,65,20,183
1051,RED,89,20,596,GREEN,0,9,693,RED,14,20,169,RED,64,20,183
1052,RED,88,20,596,GREEN,0,8,694,RED,13,20,169,RED,63,20,183
1053,RED,87,20,596,GREEN,0,7,694,RED,12,20,169,RED,62,20,183
1054,RED,86,20,596,GREEN,0,6,694,RED,11,20,169,RED,61,20,183
1055,RED,85,20,596,GREEN,0,5,694,RED,10,20,169,RED,60,20,183
1056,RED,84,20,596,GREEN,0,4,694,RED,9,20,169,RED,59,20,183
1057,RED,83,20,596,GREEN,0,3,694,RED,8,20,169,RED,58,20,183
1058,RED,82,20,596,GREEN,0,2,694,RED,7,20,169,RED,57,20,183
1059,RED,81,20,596,GREEN,0,1,694,RED,6,20,169,RED,56,20,183
1060,RED,75,20,596,RED,100,20,694,GREEN,0,20,169,RED,25,20,183
1061,RED,74,20,596,RED,99,20,694,GREEN,0,19,174,RED,24,20,183
1062,RED,73,20,596,RED,98,20,694,GREEN,0,18,178,RED,23,20,183
1063,RED,72,20,596,RED,97,20,694,GREEN,0,17,178,RED,22,20,183
1064,RED,71,20,596,RED,96,20,694,GREEN,0,16,178,RED,21,20,183
1065,RED,70,20,596,RED,95,20,694,GREEN,0,15,178,RED,20,20,183
1066,RED,69,20,596,RED,94,20,694,GREEN,0,14,178,RED,19,20,183
1067,RED,68,20,596,RED,93,20,694,GREEN,0,13,178,RED,18,20,183
1068,RED,67,20,596,RED,92,20,694,GREEN,0,12,178,RED,17,20,183
1069,RED,66,20,596,RED,91,20,694,GREEN,0,11,179,RED,16,20,183
1070,RED,65,20,596,RED,90,20,694,GREEN,0,10,179,RED,15,20,183
1071,RED,64,20,596,RED,89,20,694,GREEN,0,9,179,RED,14,20,183
1072,RED,63,20,596,RED,88,20,694,GREEN,0,8,179,RED,13,20,183
1073,RED,62,20,596,RED,87,20,694,GREEN,0,7,179,RED,12,20,183
1074,RED,61,20,596,RED,86,20,694,GREEN,0,6,179,RED,11,20,183
1075,RED,60,20,596,RED,85,20,694,GREEN,0,5,179,RED,10,20,183
1076,RED,59,20,596,RED,84,20,694,GREEN,0,4,179,RED,9,20,183
1077,RED,58,20,596,RED,83,20,694,GREEN,0,3,179,RED,8,20,183
1078,RED,57,20,596,RED,82,20,694,GREEN,0,2,179,RED,7,20,183
1079,RED,56,20,596,RED,81,20,694,GREEN,0,1,179,RED,6,20,183
1080,RED,25,20,596,RED,75,20,694,RED,100,20,179,GREEN,0,20,183
1081,RED,24,20,596,RED,74,20,694,RED,99,20,179,GREEN,0,19,189
1082,RED,23,20,596,RED,73,20,694,RED,98,20,179,GREEN,0,18,189
1083,RED,22,20,596,RED,72,20,694,RED,97,20,179,GREEN,0,17,189
1084,RED,21,20,596,RED,71,20,694,RED,96,20,179,GREEN,0,16,189
1085,RED,20,20,596,RED,70,20,694,RED,95,20,179,GREEN,0,15,189
1086,RED,19,20,596,RED,69,20,694,RED,94,20,179,GREEN,0,14,189
1087,RED,18,20,596,RED,68,20,694,RED,93,20,179,GREEN,0,13,189
1088,RED,17,20,596,RED,67,20,694,RED,92,20,179,GREEN,0,12,189
1089,RED,16,20,596,RED,66,20,694,RED,91,20,179,GREEN,0,11,189
1090,RED,15,20,596,RED,65,20,694,RED,90,20,179,GREEN,0,10,189
1091,RED,14,20,596,RED,64,20,694,RED,89,20,179,GREEN,0,9,189
1092,RED,13,20,596,RED,63,20,694,RED,88,20,179,GREEN,0,8,189
1093,RED,12,20,596,RED,62,20,694,RED,87,20,179,GREEN,0,7,189
1094,RED,11,20,596,RED,61,20,694,RED,86,20,179,GREEN,0,6,189
1095,RED,10,20,596,RED,60,20,694,RED,85,20,179,GREEN,0,5,190
1096,RED,9,20,596,RED,59,20,694,RED,84,20,179,GREEN,0,4,190
1097,RED,8,20,596,RED,58,20,694,RED,83,20,179,GREEN,0,3,190
1098,RED,7,20,596,RED,57,20,694,RED,82,20,179,GREEN,0,2,191
1099,RED,6,20,596,RED,56,20,694,RED,81,20,179,GREEN,0,1,192
1100,GREEN,0,20,596,RED,25,20,694,RED,75,20,179,RED,100,20,192
1101,GREEN,0,19,607,RED,24,20,694,RED,74,20,179,RED,99,20,192
1102,GREEN,0,18,615,RED,23,20,694,RED,73,20,179,RED,98,20,192
1103,GREEN,0,17,621,RED,22,20,694,RED,72,20,179,RED,97,20,192
1104,GREEN,0,16,625,RED,21,20,694,RED,71,20,179,RED,96,20,192
1105,GREEN,0,15,630,RED,20,20,694,RED,70,20,179,RED,95,20,192
1106,GREEN,0,14,635,RED,19,20,694,RED,69,20,179,RED,94,20,192
1107,GREEN,0,13,637,RED,18,20,694,RED,68,20,179,RED,93,20,192
1108,GREEN,0,12,639,RED,17,20,694,RED,67,20,179,RED,92,20,192
1109,GREEN,0,11,641,RED,16,20,694,RED,66,20,179,RED,91,20,192
1110,GREEN,0,10,642,RED,15,20,694,RED,65,20,179,RED,90,20,192
1111,GREEN,0,9,645,RED,14,20,694,RED,64,20,179,RED,89,20,192
1112,GREEN,0,8,647,RED,13,20,694,RED,63,20,179,RED,88,20,192
1113,GREEN,0,7,647,RED,12,20,694,RED,62,20,179,RED,87,20,192
1114,GREEN,0,6,647,RED,11,20,694,RED,61,20,179,RED,86,20,192
1115,GREEN,0,5,647,RED,10,20,694,RED,60,20,179,RED,85,20,192
1116,GREEN,0,4,647,RED,9,20,694,RED,59,20,179,RED,84,20,192
1117,GREEN,0,3,647,RED,8,20,694,RED,58,20,179,RED,83,20,192
1118,GREEN,0,2,647,RED,7,20,694,RED,57,20,179,RED,82,20,192
1119,GREEN,0,1,648,RED,6,20,694,RED,56,20,179,RED,81,20,192
1120,RED,100,20,649,GREEN,0,20,694,RED,25,20,179,RED,75,20,192
1121,RED,99,20,649,GREEN,0,19,703,RED,24,20,179,RED,74,20,192
1122,RED,98,20,649,GREEN,0,18,712,RED,23,20,179,RED,73,20,192
1123,RED,97,20,649,GREEN,0,17,716,RED,22,20,179,RED,72,20,192
1124,RED,96,20,649,GREEN,0,16,721,RED,21,20,179,RED,71,20,192
1125,RED,95,20,649,GREEN,0,15,725,RED,20,20,179,RED,70,20,192
1126,RED,94,20,649,GREEN,0,14,729,RED,19,20,179,RED,69,20,192
1127,RED,93,20,649,GREEN,0,13,732,RED,18,20,179,RED,68,20,192
1128,RED,92,20,649,GREEN,0,12,734,RED,17,20,179,RED,67,20,192
1129,RED,91,20,649,GREEN,0,11,736,RED,16,20,179,RED,66,20,192
1130,RED,90,20,649,GREEN,0,10,739,RED,15,20,179,RED,65,20,192
1131,RED,89,20,649,GREEN,0,9,739,RED,14,20,179,RED,64,20,192
1132,RED,88,20,649,GREEN,0,8,739,RED,13,20,179,RED,63,20,192
1133,RED,87,20,649,GREEN,0,7,740,RED,12,20,179,RED,62,20,192
1134,RED,86,20,649,GREEN,0,6,741,RED,11,20,179,RED,61,20,192
1135,RED,85,20,649,GREEN,0,5,741,RED,10,20,179,RED,60,20,192
1136,RED,84,20,649,GREEN,0,4,741,RED,9,20,179,RED,59,20,192
1137,RED,83,20,649,GREEN,0,3,741,RED,8,20,179,RED,58,20,192
1138,RED,82,20,649,GREEN,0,2,743,RED,7,20,179,RED,57,20,192
1139,RED,81,20,649,GREEN,0,1,743,RED,6,20,179,RED,56,20,192
1140,RED,75,20,649,RED,100,20,743,GREEN,0,20,179,RED,25,20,192
1141,RED,74,20,649,RED,99,20,743,GREEN,0,19,186,RED,24,20,192
1142,RED,73,20,649,RED,98,20,743,GREEN,0,18,190,RED,23,20,192
1143,RED,72,20,649,RED,97,20,743,GREEN,0,17,192,RED,22,20,192
1144,RED,71,20,649,RED,96,20,743,GREEN,0,16,193,RED,21,20,192
1145,RED,70,20,649,RED,95,20,743,GREEN,0,15,193,RED,20,20,192
1146,RED,69,20,649,RED,94,20,743,GREEN,0,14,193,RED,19,20,192
1147,RED,68,20,649,RED,93,20,743,GREEN,0,13,194,RED,18,20,192
1148,RED,67,20,649,RED,92,20,743,GREEN,0,12,196,RED,17,20,192
1149,RED,66,20,649,RED,91,20,743,GREEN,0,11,196,RED,16,20,192
1150,RED,65,20,649,RED,90,20,743,GREEN,0,10,196,RED,15,20,192
1151,RED,64,20,649,RED,89,20,743,GREEN,0,9,196,RED,14,20,192
1152,RED,63,20,649,RED,88,20,743,GREEN,0,8,196,RED,13,20,192
1153,RED,62,20,649,RED,87,20,743,GREEN,0,7,196,RED,12,20,192
1154,RED,61,20,649,RED,86,20,743,GREEN,0,6,197,RED,11,20,192
1155,RED,60,20,649,RED,85,20,743,GREEN,0,5,197,RED,10,20,192
1156,RED,59,20,649,RED,84,20,743,GREEN,0,4,197,RED,9,20,192
1157,RED,58,20,649,RED,83,20,743,GREEN,0,3,197,RED,8,20,192
1158,RED,57,20,649,RED,82,20,743,GREEN,0,2,198,RED,7,20,192
1159,RED,56,20,649,RED,81,20,743,GREEN,0,1,199,RED,6,20,192
1160,RED,25,20,649,RED,75,20,743,RED,100,20,199,GREEN,0,20,192
1161,RED,24,20,649,RED,74,20,743,RED,99,20,199,GREEN,0,19,198
1162,RED,23,20,649,RED,73,20,743,RED,98,20,199,GREEN,0,18,199
1163,RED,22,20,649,RED,72,20,743,RED,97,20,199,GREEN,0,17,201
1164,RED,21,20,649,RED,71,20,743,RED,96,20,199,GREEN,0,16,201
1165,RED,20,20,649,RED,70,20,743,RED,95,20,199,GREEN,0,15,201
1166,RED,19,20,649,RED,69,20,743,RED,94,20,199,GREEN,0,14,201
1167,RED,18,20,649,RED,68,20,743,RED,93,20,199,GREEN,0,13,201
1168,RED,17,20,649,RED,67,20,743,RED,92,20,199,GREEN,0,12,201
1169,RED,16,20,649,RED,66,20,743,RED,91,20,199,GREEN,0,11,201
1170,RED,15,20,649,RED,65,20,743,RED,90,20,199,GREEN,0,10,201
1171,RED,14,20,649,RED,64,20,743,RED,89,20,199,GREEN,0,9,201
1172,RED,13,20,649,RED,63,20,743,RED,88,20,199,GREEN,0,8,201
1173,RED,12,20,649,RED,62,20,743,RED,87,20,199,GREEN,0,7,202
1174,RED,11,20,649,RED,61,20,743,RED,86,20,199,GREEN,0,6,202
1175,RED,10,20,649,RED,60,20,743,RED,85,20,199,GREEN,0,5,202
1176,RED,9,20,649,RED,59,20,743,RED,84,20,199,GREEN,0,4,202
1177,RED,8,20,649,RED,58,20,743,RED,83,20,199,GREEN,0,3,202
1178,RED,7,20,649,RED,57,20,743,RED,82,20,199,GREEN,0,2,202
1179,RED,6,20,649,RED,56,20,743,RED,81,20,199,GREEN,0,1,202
1180,GREEN,0,20,649,RED,25,20,743,RED,75,20,199,RED,100,20,203
1181,GREEN,0,19,659,RED,24,20,743,RED,74,20,199,RED,99,20,203
1182,GREEN,0,18,668,RED,23,20,743,RED,73,20,199,RED,98,20,203
1183,GREEN,0,17,673,RED,22,20,743,RED,72,20,199,RED,97,20,203
1184,GREEN,0,16,677,RED,21,20,743,RED,71,20,199,RED,96,20,203
1185,GREEN,0,15,682,RED,20,20,743,RED,70,20,199,RED,95,20,203
1186,GREEN,0,14,687,RED,19,20,743,RED,69,20,199,RED,94,20,203
1187,GREEN,0,13,691,RED,18,20,743,RED,68,20,199,RED,93,20,203
1188,GREEN,0,12,695,RED,17,20,743,RED,67,20,199,RED,92,20,203
1189,GREEN,0,11,697,RED,16,20,743,RED,66,20,199,RED,91,20,203
1190,GREEN,0,10,698,RED,15,20,743,RED,65,20,199,RED,90,20,203
1191,GREEN,0,9,700,RED,14,20,743,RED,64,20,199,RED,89,20,203
1192,GREEN,0,8,700,RED,13,20,743,RED,63,20,199,RED,88,20,203
1193,GREEN,0,7,700,RED,12,20,743,RED,62,20,199,RED,87,20,203
1194,GREEN,0,6,700,RED,11,20,743,RED,61,20,199,RED,86,20,203
1195,GREEN,0,5,700,RED,10,20,743,RED,60,20,199,RED,85,20,203
1196,GREEN,0,4,700,RED,9,20,743,RED,59,20,199,RED,84,20,203
1197,GREEN,0,3,700,RED,8,20,743,RED,58,20,199,RED,83,20,203
1198,GREEN,0,2,700,RED,7,20,743,RED,57,20,199,RED,82,20,203
1199,GREEN,0,1,701,RED,6,20,743,RED,56,20,199,RED,81,20,203
1200,RED,100,20,701,GREEN,0,20,743,RED,25,20,199,RED,75,20,203
1201,RED,99,20,701,GREEN,0,19,753,RED,24,20,199,RED,74,20,203
1202,RED,98,20,701,GREEN,0,18,758,RED,23,20,199,RED,73,20,203
1203,RED,97,20,701,GREEN,0,17,763,RED,22,20,199,RED,72,20,203
1204,RED,96,20,701,GREEN,0,16,769,RED,21,20,199,RED,71,20,203
1205,RED,95,20,701,GREEN,0,15,773,RED,20,20,199,RED,70,20,203
1206,RED,94,20,701,GREEN,0,14,777,RED,19,20,199,RED,69,20,203
1207,RED,93,20,701,GREEN,0,13,781,RED,18,20,199,RED,68,20,203
1208,RED,92,20,701,GREEN,0,12,784,RED,17,20,199,RED,67,20,203
1209,RED,91,20,701,GREEN,0,11,785,RED,16,20,199,RED,66,20,203
1210,RED,90,20,701,GREEN,0,10,787,RED,15,20,199,RED,65,20,203
1211,RED,89,20,701,GREEN,0,9,787,RED,14,20,199,RED,64,20,203
1212,RED,88,20,701,GREEN,0,8,787,RED,13,20,199,RED,63,20,203
1213,RED,87,20,701,GREEN,0,7,788,RED,12,20,199,RED,62,20,203
1214,RED,86,20,701,GREEN,0,6,788,RED,11,20,199,RED,61,20,203
1215,RED,85,20,701,GREEN,0,5,788,RED,10,20,199,RED,60,20,203
1216,RED,84,20,701,GREEN,0,4,788,RED,9,20,199,RED,59,20,203
1217,RED,83,20,701,GREEN,0,3,788,RED,8,20,199,RED,58,20,203
1218,RED,82,20,701,GREEN,0,2,788,RED,7,20,199,RED,57,20,203
1219,RED,81,20,701,GREEN,0,1,788,RED,6,20,199,RED,56,20,203
1220,RED,75,20,701,RED,100,20,788,GREEN,0,20,199,RED,25,20,203
1221,RED,74,20,701,RED,99,20,788,GREEN,0,19,206,RED,24,20,203
1222,RED,73,20,701,RED,98,20,788,GREEN,0,18,208,RED,23,20,203
1223,RED,72,20,701,RED,97,20,788,GREEN,0,17,208,RED,22,20,203
1224,RED,71,20,701,RED,96,20,788,GREEN,0,16,208,RED,21,20,203
1225,RED,70,20,701,RED,95,20,788,GREEN,0,15,208,RED,20,20,203
1226,RED,69,20,701,RED,94,20,788,GREEN,0,14,208,RED,19,20,203
1227,RED,68,20,701,RED,93,20,788,GREEN,0,13,208,RED,18,20,203
1228,RED,67,20,701,RED,92,20,788,GREEN,0,12,208,RED,17,20,203
1229,RED,66,20,701,RED,91,20,788,GREEN,0,11,208,RED,16,20,203
1230,RED,65,20,701,RED,90,20,788,GREEN,0,10,208,RED,15,20,203
1231,RED,64,20,701,RED,89,20,788,GREEN,0,9,208,RED,14,20,203
1232,RED,63,20,701,RED,88,20,788,GREEN,0,8,209,RED,13,20,203
1233,RED,62,20,701,RED,87,20,788,GREEN,0,7,211,RED,12,20,203
1234,RED,61,20,701,RED,86,20,788,GREEN,0,6,211,RED,11,20,203
1235,RED,60,20,701,RED,85,20,788,GREEN,0,5,211,RED,10,20,203
1236,RED,59,20,701,RED,84,20,788,GREEN,0,4,212,RED,9,20,203
1237,RED,58,20,701,RED,83,20,788,GREEN,0,3,212,RED,8,20,203
1238,RED,57,20,701,RED,82,20,788,GREEN,0,2,212,RED,7,20,203
1239,RED,56,20,701,RED,81,20,788,GREEN,0,1,212,RED,6,20,203
1240,RED,25,20,701,RED,75,20,788,RED,100,20,212,GREEN,0,20,203
1241,RED,24,20,701,RED,74,20,788,RED,99,20,212,GREEN,0,19,210
1242,RED,23,20,701,RED,73,20,788,RED,98,20,212,GREEN,0,18,212
1243,RED,22,20,701,RED,72,20,788,RED,97,20,212,GREEN,0,17,213
1244,RED,21,20,701,RED,71,20,788,RED,96,20,212,GREEN,0,16,213
1245,RED,20,20,701,RED,70,20,788,RED,95,20,212,GREEN,0,15,213
1246,RED,19,20,701,RED,69,20,788,RED,94,20,212,GREEN,0,14,213
1247,RED,18,20,701,RED,68,20,788,RED,93,20,212,GREEN,0,13,214
1248,RED,17,20,701,RED,67,20,788,RED,92,20,212,GREEN,0,12,214
1249,RED,16,20,701,RED,66,20,788,RED,91,20,212,GREEN,0,11,214
1250,RED,15,20,701,RED,65,20,788,RED,90,20,212,GREEN,0,10,214
1251,RED,14,20,701,RED,64,20,788,RED,89,20,212,GREEN,0,9,214
1252,RED,13,20,701,RED,63,20,788,RED,88,20,212,GREEN,0,8,214
1253,RED,12,20,701,RED,62,20,788,RED,87,20,212,GREEN,0,7,214
1254,RED,11,20,701,RED,61,20,788,RED,86,20,212,GREEN,0,6,214
1255,RED,10,20,701,RED,60,20,788,RED,85,20,212,GREEN,0,5,214
1256,RED,9,20,701,RED,59,20,788,RED,84,20,212,GREEN,0,4,214
1257,RED,8,20,701,RED,58,20,788,RED,83,20,212,GREEN,0,3,214
1258,RED,7,20,701,RED,57,20,788,RED,82,20,212,GREEN,0,2,214
1259,RED,6,20,701,RED,56,20,788,RED,81,20,212,GREEN,0,1,215
1260,GREEN,0,20,701,RED,25,20,788,RED,75,20,212,RED,100,20,215
1261,GREEN,0,19,711,RED,24,20,788,RED,74,20,212,RED,99,20,215
1262,GREEN,0,18,717,RED,23,20,788,RED,73,20,212,RED,98,20,215
1263,GREEN,0,17,722,RED,22,20,788,RED,72,20,212,RED,97,20,215
1264,GREEN,0,16,726,RED,21,20,788,RED,71,20,212,RED,96,20,215
1265,GREEN,0,15,730,RED,20,20,788,RED,70,20,212,RED,95,20,215
1266,GREEN,0,14,735,RED,19,20,788,RED,69,20,212,RED,94,20,215
1267,GREEN,0,13,740,RED,18,20,788,RED,68,20,212,RED,93,20,215
1268,GREEN,0,12,742,RED,17,20,788,RED,67,20,212,RED,92,20,215
1269,GREEN,0,11,742,RED,16,20,788,RED,66,20,212,RED,91,20,215
1270,GREEN,0,10,742,RED,15,20,788,RED,65,20,212,RED,90,20,215
1271,GREEN,0,9,742,RED,14,20,788,RED,64,20,212,RED,89,20,215
1272,GREEN,0,8,742,RED,13,20,788,RED,63,20,212,RED,88,20,215
1273,GREEN,0,7,742,RED,12,20,788,RED,62,20,212,RED,87,20,215
1274,GREEN,0,6,742,RED,11,20,788,RED,61,20,212,RED,86,20,215
1275,GREEN,0,5,743,RED,10,20,788,RED,60,20,212,RED,85,20,215
1276,GREEN,0,4,744,RED,9,20,788,RED,59,20,212,RED,84,20,215
1277,GREEN,0,3,744,RED,8,20,788,RED,58,20,212,RED,83,20,215
1278,GREEN,0,2,746,RED,7,20,788,RED,57,20,212,RED,82,20,215
1279,GREEN,0,1,747,RED,6,20,788,RED,56,20,212,RED,81,20,215
1280,RED,100,20,748,GREEN,0,20,788,RED,25,20,212,RED,75,20,215
1281,RED,99,20,748,GREEN,0,19,798,RED,24,20,212,RED,74,20,215
1282,RED,98,20,748,GREEN,0,18,806,RED,23,20,212,RED,73,20,215
1283,RED,97,20,748,GREEN,0,17,812,RED,22,20,212,RED,72,20,215
1284,RED,96,20,748,GREEN,0,16,816,RED,21,20,212,RED,71,20,215
1285,RED,95,20,748,GREEN,0,15,820,RED,20,20,212,RED,70,20,215
1286,RED,94,20,748,GREEN,0,14,822,RED,19,20,212,RED,69,20,215
1287,RED,93,20,748,GREEN,0,13,825,RED,18,20,212,RED,68,20,215
1288,RED,92,20,748,GREEN,0,12,829,RED,17,20,212,RED,67,20,215
1289,RED,91,20,748,GREEN,0,11,830,RED,16,20,212,RED,66,20,215
1290,RED,90,20,748,GREEN,0,10,833,RED,15,20,212,RED,65,20,215
1291,RED,89,20,748,GREEN,0,9,834,RED,14,20,212,RED,64,20,215
1292,RED,88,20,748,GREEN,0,8,834,RED,13,20,212,RED,63,20,215
1293,RED,87,20,748,GREEN,0,7,834,RED,12,20,212,RED,62,20,215
1294,RED,86,20,748,GREEN,0,6,835,RED,11,20,212,RED,61,20,215
1295,RED,85,20,748,GREEN,0,5,837,RED,10,20,212,RED,60,20,215
1296,RED,84,20,748,GREEN,0,4,837,RED,9,20,212,RED,59,20,215
1297,RED,83,20,748,GREEN,0,3,837,RED,8,20,212,RED,58,20,215
1298,RED,82,20,748,GREEN,0,2,837,RED,7,20,212,RED,57,20,215
1299,RED,81,20,748,GREEN,0,1,837,RED,6,20,212,RED,56,20,215
1300,RED,75,20,748,RED,100,20,837,GREEN,0,20,212,RED,25,20,215
1301,RED,74,20,748,RED,99,20,837,GREEN,0,19,221,RED,24,20,215
1302,RED,73,20,748,RED,98,20,837,GREEN,0,18,223,RED,23,20,215
1303,RED,72,20,748,RED,97,20,837,GREEN,0,17,223,RED,22,20,215
1304,RED,71,20,748,RED,96,20,837,GREEN,0,16,223,RED,21,20,215
1305,RED,70,20,748,RED,95,20,837,GREEN,0,15,224,RED,20,20,215
1306,RED,69,20,748,RED,94,20,837,GREEN,0,14,224,RED,19,20,215
1307,RED,68,20,748,RED,93,20,837,GREEN,0,13,224,RED,18,20,215
1308,RED,67,20,748,RED,92,20,837,GREEN,0,12,224,RED,17,20,215
1309,RED,66,20,748,RED,91,20,837,GREEN,0,11,224,RED,16,20,215
1310,RED,65,20,748,RED,90,20,837,GREEN,0,10,224,RED,15,20,215
1311,RED,64,20,748,RED,89,20,837,GREEN,0,9,224,RED,14,20,215
1312,RED,63,20,748,RED,88,20,837,GREEN,0,8,224,RED,13,20,215
1313,RED,62,20,748,RED,87,20,837,GREEN,0,7,224,RED,12,20,215
1314,RED,61,20,748,RED,86,20,837,GREEN,0,6,224,RED,11,20,215
1315,RED,60,20,748,RED,85,20,837,GREEN,0,5,224,RED,10,20,215
1316,RED,59,20,748,RED,84,20,837,GREEN,0,4,225,RED,9,20,215
1317,RED,58,20,748,RED,83,20,837,GREEN,0,3,225,RED,8,20,215
1318,RED,57,20,748,RED,82,20,837,GREEN,0,2,226,RED,7,20,215
1319,RED,56,20,748,RED,81,20,837,GREEN,0,1,227,RED,6,20,215
1320,RED,25,20,748,RED,75,20,837,RED,100,20,228,GREEN,0,20,215
1321,RED,24,20,748,RED,74,20,837,RED,99,20,228,GREEN,0,19,224
1322,RED,23,20,748,RED,73,20,837,RED,98,20,228,GREEN,0,18,226
1323,RED,22,20,748,RED,72,20,837,RED,97,20,228,GREEN,0,17,229
1324,RED,21,20,748,RED,71,20,837,RED,96,20,228,GREEN,0,16,229
1325,RED,20,20,748,RED,70,20,837,RED,95,20,228,GREEN,0,15,229
1326,RED,19,20,748,RED,69,20,837,RED,94,20,228,GREEN,0,14,229
1327,RED,18,20,748,RED,68,20,837,RED,93,20,228,GREEN,0,13,229
1328,RED,17,20,748,RED,67,20,837,RED,92,20,228,GREEN,0,12,229
1329,RED,16,20,748,RED,66,20,837,RED,91,20,228,GREEN,0,11,230
1330,RED,15,20,748,RED,65,20,837,RED,90,20,228,GREEN,0,10,230
1331,RED,14,20,748,RED,64,20,837,RED,89,20,228,GREEN,0,9,230
1332,RED,13,20,748,RED,63,20,837,RED,88,20,228,GREEN,0,8,230
1333,RED,12,20,748,RED,62,20,837,RED,87,20,228,GREEN,0,7,230
1334,RED,11,20,748,RED,61,20,837,RED,86,20,228,GREEN,0,6,230
1335,RED,10,20,748,RED,60,20,837,RED,85,20,228,GREEN,0,5,230
1336,RED,9,20,748,RED,59,20,837,RED,84,20,228,GREEN,0,4,230
1337,RED,8,20,748,RED,58,20,837,RED,83,20,228,GREEN,0,3,230
1338,RED,7,20,748,RED,57,20,837,RED,82,20,228,GREEN,0,2,230
1339,RED,6,20,748,RED,56,20,837,RED,81,20,228,GREEN,0,1,230
1340,GREEN,0,20,748,RED,25,20,837,RED,75,20,228,RED,100,20,230
1341,GREEN,0,19,757,RED,24,20,837,RED,74,20,228,RED,99,20,230
1342,GREEN,0,18,762,RED,23,20,837,RED,73,20,228,RED,98,20,230
1343,GREEN,0,17,766,RED,22,20,837,RED,72,20,228,RED,97,20,230
1344,GREEN,0,16,772,RED,21,20,837,RED,71,20,228,RED,96,20,230
1345,GREEN,0,15,777,RED,20,20,837,RED,70,20,228,RED,95,20,230
1346,GREEN,0,14,781,RED,19,20,837,RED,69,20,228,RED,94,20,230
1347,GREEN,0,13,785,RED,18,20,837,RED,68,20,228,RED,93,20,230
1348,GREEN,0,12,787,RED,17,20,837,RED,67,20,228,RED,92,20,230
1349,GREEN,0,11,787,RED,16,20,837,RED,66,20,228,RED,91,20,230
1350,GREEN,0,10,787,RED,15,20,837,RED,65,20,228,RED,90,20,230
1351,GREEN,0,9,787,RED,14,20,837,RED,64,20,228,RED,89,20,230
1352,GREEN,0,8,788,RED,13,20,837,RED,63,20,228,RED,88,20,230
1353,GREEN,0,7,788,RED,12,20,837,RED,62,20,228,RED,87,20,230
1354,GREEN,0,6,788,RED,11,20,837,RED,61,20,228,RED,86,20,230
